CU9510,0,2013-06-01 01:02:49,31.020900,121.411100,0
CU9510,0,2013-06-01 01:03:10,31.021433,121.411050,0
CU9510,0,2013-06-01 01:03:30,31.021433,121.411050,0
CU9510,0,2013-06-01 01:03:49,31.021433,121.411050,0
CU9510,0,2013-06-01 01:04:10,31.021767,121.410700,0
CU9510,0,2013-06-01 01:04:30,31.023050,121.409950,0
CU9510,0,2013-06-01 01:04:50,31.023600,121.409733,0
CU9510,0,2013-06-01 01:05:10,31.024317,121.409433,3
CU9510,0,2013-06-01 01:05:30,31.024667,121.409283,3
CU9510,0,2013-06-01 01:05:49,31.024783,121.409217,0
CU9510,0,2013-06-01 01:06:10,31.024917,121.409133,0
CU9510,0,2013-06-01 01:06:30,31.024917,121.409133,0
CU9510,0,2013-06-01 01:06:49,31.024917,121.409133,0
CU9510,0,2013-06-01 01:07:10,31.024917,121.409133,0
CU9510,0,2013-06-01 01:07:30,31.024917,121.409133,0
CU9510,0,2013-06-01 01:07:50,31.024917,121.409133,0
CU9510,0,2013-06-01 01:08:10,31.024967,121.409100,0
CU9510,0,2013-06-01 01:08:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:08:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:09:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:09:25,31.024967,121.409100,0
CU9510,0,2013-06-01 01:09:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:09:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:10:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:10:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:10:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:11:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:11:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:11:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:12:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:12:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:12:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:13:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:13:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:13:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:14:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:14:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:14:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:15:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:15:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:15:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:16:10,31.024967,121.409100,0
CU9510,0,2013-06-01 01:16:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:16:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:17:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:17:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:17:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:18:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:18:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:18:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:19:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:19:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:19:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:20:10,31.024967,121.409100,0
CU9510,0,2013-06-01 01:20:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:20:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:21:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:21:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:21:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:22:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:22:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:22:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:23:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:23:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:23:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:24:09,31.024967,121.409100,0
CU9510,0,2013-06-01 01:24:29,31.024967,121.409100,0
CU9510,0,2013-06-01 01:24:49,31.024967,121.409100,0
CU9510,0,2013-06-01 01:25:09,31.024967,121.409100,0
